episode_id,keyword
S12-E1,horoscope
S12-E1,reference to the munsters
S12-E1,2d animation
S12-E1,halloween
S12-E1,halloween spoof
S12-E2,1930s to 2020s
S12-E2,2d animation
S12-E2,reference to woody woodpecker
S12-E2,suicide bomber
S12-E2,class warfare
S12-E2,badger
S12-E3,1930s to 2020s
S12-E3,2d animation
S12-E4,1930s to 2020s
S12-E4,presumed dead
S12-E4,2d animation
S12-E4,tree hugger
S12-E5,raped by animal
S12-E5,thanksgiving episode
S12-E5,1930s to 2020s
S12-E5,2d animation
S12-E5,panda
S12-E5,panda suit
S12-E5,humiliation
S12-E6,1930s to 2020s
S12-E6,2d animation
S12-E6,koala
S12-E6,bag over head
S12-E6,german accent
S12-E7,1930s to 2020s
S12-E7,2d animation
S12-E7,con man
S12-E7,bible salesman
S12-E8,unruly child
S12-E8,1930s to 2020s
S12-E8,blizzard
S12-E8,snowstorm
S12-E8,snow
S12-E8,christmas
S12-E8,snowed in
S12-E8,snowbound
S12-E8,cirque du soleil
S12-E9,1930s to 2020s
S12-E9,2d animation
S12-E9,reference to flowers for algernon
S12-E9,mental retardation
S12-E9,brain injured man
S12-E9,talking dog
S12-E9,intentionally misspelled title
S12-E9,stop motion
S12-E9,pipe bomb
S12-E9,christian activism
S12-E10,1930s to 2020s
S12-E10,2d animation
S12-E10,chiropractor
S12-E11,1930s to 2020s
S12-E11,heart attack
S12-E11,2d animation
S12-E11,wedgie
S12-E11,unlikely lovers
S12-E12,1930s to 2020s
S12-E12,human chessboard
S12-E12,2d animation
S12-E13,1930s to 2020s
S12-E13,2d animation
S12-E13,hypnosis
S12-E14,1930s to 2020s
S12-E14,2d animation
S12-E14,police
S12-E14,subliminal message
S12-E14,irish american
S12-E15,1930s to 2020s
S12-E15,three word episode title
S12-E15,character name as title
S12-E15,hunger strike
S12-E15,alliterative episode title
S12-E15,reference to peanuts
S12-E15,2d animation
S12-E15,gay hairdresser
S12-E16,1930s to 2020s
S12-E16,2d animation
S12-E17,1930s to 2020s
S12-E17,africa
S12-E17,safari
S12-E17,attacked by a plant
S12-E17,character's mouth fills the screen
S12-E17,2d animation
S12-E17,man eating plant
S12-E17,giant spider
S12-E18,1930s to 2020s
S12-E18,2d animation
S12-E18,nonlinear timeline
S12-E19,1930s to 2020s
S12-E19,2d animation
S12-E20,1930s to 2020s
S12-E20,2d animation
S12-E21,paul bunyan character
S12-E21,1930s to 2020s
S12-E21,reference to tom sawyer
S12-E21,shotgun wedding
S13-E1,halloween episode
S13-E1,reference to george lazenby
S13-E1,reference to stevie nicks
S13-E1,but this is ridiculous joke
S13-E1,1930s to 2020s
S13-E1,school of magic
S13-E1,magic
S13-E1,reference to harry potter
S13-E1,exposed brain
S13-E1,computer
S13-E1,two headed costume
S13-E1,wilma flintstone costume
S13-E1,fred flintstone costume
S13-E1,hobo costume
S13-E1,trick or treating
S13-E1,halloween costume
S13-E1,smart house
S13-E1,2d animation
S13-E1,hyperbolic physical distortion
S13-E1,character pulled out of shape
S13-E1,cartoon reality crossover
S13-E1,leprechaun
S13-E1,gypsy curse
S13-E1,fortune teller
S13-E1,halloween
S13-E1,halloween spoof
S13-E2,1930s to 2020s
S13-E2,2d animation
S13-E2,electronic bracelet
S13-E3,thanksgiving episode
S13-E3,1930s to 2020s
S13-E3,thanksgiving
S13-E3,2d animation
S13-E4,1930s to 2020s
S13-E4,2d animation
S13-E5,1930s to 2020s
S13-E5,2d animation
S13-E6,christmas episode
S13-E6,1930s to 2020s
S13-E6,church
S13-E6,buddhist
S13-E6,christmas
S13-E6,product placement
S13-E6,buddhism
S13-E6,2d animation
S13-E7,1930s to 2020s
S13-E7,2d animation
S13-E8,1930s to 2020s
S13-E8,reference to hershey's chocolate
S13-E8,2d animation
S13-E8,hershey highway joke
S13-E8,sugar addiction
S13-E9,1930s to 2020s
S13-E9,2d animation
S13-E10,1930s to 2020s
S13-E10,2d animation
S13-E11,1930s to 2020s
S13-E11,2d animation
S13-E11,canadian stereotype
S13-E11,toronto ontario canada
S13-E12,1930s to 2020s
S13-E12,2d animation
S13-E13,1930s to 2020s
S13-E13,2d animation
S13-E14,1930s to 2020s
S13-E14,book
S13-E14,overdue library book
S13-E14,joan of arc
S13-E14,reference to william shakespeare
S13-E14,library book
S13-E14,2d animation
S13-E14,reference to shakespeare's hamlet
S13-E14,odyssey
S13-E15,1930s to 2020s
S13-E15,brazil
S13-E15,kidnapping
S13-E15,carnival
S13-E15,2d animation
S13-E15,mister movie fone
S13-E15,nun
S13-E16,1930s to 2020s
S13-E16,2d animation
S13-E16,punctuation in title
S13-E16,apostrophe in title
S13-E16,reference to shemp howard
S13-E16,drugs
S13-E17,1930s to 2020s
S13-E17,clip show
S13-E17,2d animation
S13-E17,roast ceremony
S13-E18,reference to the incredible hulk
S13-E18,1930s to 2020s
S13-E18,tar pit
S13-E18,2d animation
S13-E18,self referential
S13-E18,anger management
S13-E18,school career day
S13-E18,reference to bill bixby
S13-E18,fisticuffs
S13-E19,1930s to 2020s
S13-E19,2d animation
S13-E19,civil war reenactment
S13-E19,anachronism
S13-E19,adultery
S13-E20,1930s to 2020s
S13-E20,2d animation
S13-E21,1930s to 2020s
S13-E21,2d animation
S13-E22,springshield
S13-E22,police chief
S13-E22,fat tony
S13-E22,1930s to 2020s
S13-E22,2d animation
S13-E22,homicidal baby
S14-E1,halloween episode
S14-E1,reference to william shakespeare
S14-E1,human cow hybrid
S14-E1,1930s to 2020s
S14-E1,island
S14-E1,clone
S14-E1,hammock
S14-E1,cowboy
S14-E1,gun
S14-E1,alien
S14-E1,man beast
S14-E1,mutant
S14-E1,reference to doctor moreau
S14-E1,undead
S14-E1,cemetery
S14-E1,severed head
S14-E1,seance
S14-E1,ghost
S14-E1,2d animation
S14-E1,halloween
S14-E1,halloween spoof
S14-E2,1930s to 2020s
S14-E2,2d animation
S14-E3,1930s to 2020s
S14-E3,field trip
S14-E3,2d animation
S14-E4,1930s to 2020s
S14-E4,2d animation
S14-E4,police
S14-E4,irish american
S14-E5,1930s to 2020s
S14-E5,2d animation
S14-E5,reality spoof
S14-E6,child gagged
S14-E6,1930s to 2020s
S14-E6,2d animation
S14-E6,child assassin
S14-E6,electronic bracelet
S14-E6,brainwashed assassin
S14-E6,guillotine
S14-E7,1930s to 2020s
S14-E7,2d animation
S14-E7,marriage proposal
S14-E8,ape
S14-E8,animal smoking
S14-E8,1930s to 2020s
S14-E8,scene during end credits
S14-E9,1930s to 2020s
S14-E9,mugging
S14-E9,robbery
S14-E9,bodybuilding
S14-E9,2d animation
S14-E10,1930s to 2020s
S14-E10,2d animation
S14-E11,1930s to 2020s
S14-E11,skateboarding
S14-E11,2d animation
S14-E11,child emancipation
S14-E12,usa horror host
S14-E12,usa female horror host
S14-E12,female horror host
S14-E12,horror host
S14-E12,animated horror host
S14-E12,1930s to 2020s
S14-E12,lesbian kiss
S14-E12,spelling bee
S14-E13,1930s to 2020s
S14-E13,benny hill theme tune
S14-E13,2d animation
S14-E13,police
S14-E13,premarital sex
S14-E13,paparazzi
S14-E13,irish american
S14-E14,1930s to 2020s
S14-E14,2d animation
S14-E15,1930s to 2020s
S14-E15,2d animation
S14-E16,1930s to 2020s
S14-E16,2d animation
S14-E17,1930s to 2020s
S14-E17,puzzle
S14-E17,2d animation
S14-E17,homosexual kiss
S14-E18,1930s to 2020s
S14-E18,2d animation
S14-E19,1930s to 2020s
S14-E19,shark
S14-E19,2d animation
S14-E20,1930s to 2020s
S14-E20,2d animation
S14-E21,1930s to 2020s
S14-E21,national anthem
S14-E21,2d animation
S14-E22,1930s to 2020s
S14-E22,2d animation
S14-E22,mexican standoff
S14-E22,flower
S15-E1,halloween episode
S15-E1,reference to jim belushi
S15-E1,reference to marilyn monroe
S15-E1,reference to confucius
S15-E1,reference to milton berle
S15-E1,reference to halle berry
S15-E1,reference to superman
S15-E1,reference to batman
S15-E1,reference to evel knievel
S15-E1,reference to rhoda morgenstern
S15-E1,reference to the jackson 5
S15-E1,1930s to 2020s
S15-E1,grim reaper
S15-E1,nobel prize
S15-E1,benny hill theme tune
S15-E1,stopping time
S15-E1,reanimation
S15-E1,death
S15-E1,reference to christmas
S15-E1,alien
S15-E1,charlie brown costume
S15-E1,halloween costume
S15-E1,2d animation
S15-E1,halloween
S15-E1,halloween spoof
S15-E2,1930s to 2020s
S15-E2,2d animation
S15-E3,2000s
S15-E3,school president
S15-E3,president
S15-E3,female president
S15-E3,reference to lisa simpson
S15-E3,scapegoat
S15-E3,reference to eva peron
S15-E3,reference to michael moore
S15-E3,1930s to 2020s
S15-E3,2d animation
S15-E3,musical episode
S15-E4,1930s to 2020s
S15-E4,2d animation
S15-E5,1930s to 2020s
S15-E5,2d animation
S15-E5,bear attack
S15-E6,1930s to 2020s
S15-E6,2d animation
S15-E7,christmas episode
S15-E7,2000s
S15-E7,1930s to 2020s
S15-E7,christmas
S15-E7,reference to sailor moon
S15-E7,2d animation
S15-E8,1930s to 2020s
S15-E8,2d animation
S15-E8,long title
S15-E9,1930s to 2020s
S15-E9,2d animation
S15-E9,intentionally misspelled title
S15-E10,reference to madtv
S15-E10,reference to mad tv
S15-E10,1930s to 2020s
S15-E10,2d animation
S15-E11,death
S15-E11,ends with biographical notes
S15-E11,1930s to 2020s
S15-E11,chicago cubs
S15-E11,mozart
S15-E11,classical music
S15-E11,what happened to epilogue
S15-E11,2d animation
S15-E11,history episode
S15-E11,scalping
S15-E11,king henry viii
S15-E11,beheading
S15-E12,1930s to 2020s
S15-E12,2d animation
S15-E12,eating of cat
S15-E12,eating cat
S15-E12,reference to pepsi
S15-E12,reference to coca cola
S15-E12,wetting pants
S15-E13,1930s to 2020s
S15-E13,2d animation
S15-E13,child prodigy
S15-E14,button eyes
S15-E14,theremin
S15-E14,1930s to 2020s
S15-E14,2d animation
S15-E14,cosmic zoom
S15-E14,indiana jones spoof scene
S15-E15,1930s to 2020s
S15-E15,2d animation
S15-E16,1930s to 2020s
S15-E16,2d animation
S15-E17,1930s to 2020s
S15-E17,2d animation
S15-E18,video store
S15-E18,1930s to 2020s
S15-E18,2d animation
S15-E19,1930s to 2020s
S15-E19,two word episode title
S15-E19,alliterative episode title
S15-E19,superhero
S15-E19,dalai lama
S15-E19,masked superhero
S15-E19,2d animation
S15-E20,1930s to 2020s
S15-E20,summer camp
S15-E20,2d animation
S15-E21,1930s to 2020s
S15-E21,2d animation
S15-E21,patriot act
S15-E21,post 911
S15-E21,reference to michael moore
S15-E21,flag desecration
S15-E22,1930s to 2020s
S15-E22,2d animation
S16-E1,halloween episode
S16-E1,reference to jerry lewis
S16-E1,1930s to 2020s
S16-E1,mutton chops
S16-E1,death
S16-E1,miniaturization
S16-E1,shrinking ray
S16-E1,detective
S16-E1,murder
S16-E1,knife
S16-E1,nuclear explosion
S16-E1,frisbee
S16-E1,heaven
S16-E1,shot with a gun
S16-E1,premonition
S16-E1,eaten by a crocodile
S16-E1,falling out a window
S16-E1,alien
S16-E1,2d animation
S16-E1,opium den
S16-E1,halloween
S16-E1,halloween spoof
S16-E2,1930s to 2020s
S16-E2,2d animation
S16-E3,1930s to 2020s
S16-E3,panties around ankles
S16-E3,2d animation
S16-E3,promiscuous mother
S16-E3,negligent mother
S16-E3,nut allergy
S16-E3,missing father
S16-E3,panties hit the floor
S16-E4,1930s to 2020s
S16-E4,2d animation
S16-E4,volcano
S16-E4,pity sex
S16-E4,female reporter
S16-E5,1930s to 2020s
S16-E5,2d animation
S16-E5,post september 11 2001
S16-E5,patriot act
S16-E6,1930s to 2020s
S16-E6,2d animation
S16-E6,canadian stereotype
S16-E6,time in title
S16-E7,1930s to 2020s
S16-E7,2d animation
S16-E8,1930s to 2020s
S16-E8,bible
S16-E8,ms. pac man
S16-E8,pac man
S16-E8,donkey kong
S16-E8,2d animation
S16-E9,1930s to 2020s
S16-E9,2d animation
S16-E10,1930s to 2020s
S16-E10,gay marriage
S16-E10,2d animation
S16-E10,gay wedding
S16-E10,out of the closet
S16-E10,lesbian wedding
S16-E10,coming out
S16-E11,1930s to 2020s
S16-E11,2d animation
S16-E11,strauss also sprach zarathustra
S16-E12,1930s to 2020s
S16-E13,1930s to 2020s
S16-E13,domestic incarceration
S16-E13,2d animation
S16-E14,1930s to 2020s
S16-E14,2d animation
S16-E15,1930s to 2020s
S16-E15,2d animation
S16-E15,futurama
S16-E16,1930s to 2020s
S16-E16,2d animation
S16-E16,nail gun
S16-E16,imaginary friend
S16-E17,hare krishna
S16-E17,1930s to 2020s
S16-E17,2d animation
S16-E18,1930s to 2020s
S16-E18,2d animation
S16-E19,1930s to 2020s
S16-E19,2d animation
S16-E19,deus ex machina
S16-E20,1930s to 2020s
S16-E20,2d animation
S16-E21,1930s to 2020s
S16-E21,2d animation
S16-E21,priest
S16-E21,nun
S16-E21,paintball
S17-E1,1930s to 2020s
S17-E1,manatee
S17-E1,2d animation
S17-E2,1930s to 2020s
S17-E2,2d animation
S17-E3,1930s to 2020s
S17-E3,2d animation
S17-E4,halloween episode
S17-E4,spider man costume
S17-E4,r2 d2 costume
S17-E4,hunter
S17-E4,lottery ticket
S17-E4,hit with a frying pan
S17-E4,frying pan
S17-E4,year 2005
S17-E4,2000s
S17-E4,1930s to 2020s
S17-E4,chicago cubs
S17-E4,witch
S17-E4,robot
S17-E4,hunting
S17-E4,coma
S17-E4,pacifier
S17-E4,spell
S17-E4,most dangerous game
S17-E4,flying broom
S17-E4,witchcraft
S17-E4,werewolf costume
S17-E4,cheeseburger costume
S17-E4,dracula costume
S17-E4,cat costume
S17-E4,raccoon
S17-E4,reference to the lone ranger
S17-E4,prisoner costume
S17-E4,mummy costume
S17-E4,gorilla costume
S17-E4,reference to g.i. joe
S17-E4,arrow through the head
S17-E4,horse costume
S17-E4,witch costume
S17-E4,albert einstein costume
S17-E4,severed head costume
S17-E4,skeleton costume
S17-E4,halloween costume
S17-E4,rifle
S17-E4,shotgun
S17-E4,torso cut in half
S17-E4,major league baseball
S17-E4,alien
S17-E4,2d animation
S17-E4,twisting one's head completely around
S17-E4,halloween
S17-E4,halloween spoof
S17-E5,1930s to 2020s
S17-E5,2d animation
S17-E6,1930s to 2020s
S17-E6,2d animation
S17-E7,1930s to 2020s
S17-E7,2d animation
S17-E8,1930s to 2020s
S17-E8,vendetta
S17-E8,2d animation
S17-E8,underage drinking
S17-E9,christmas episode
S17-E9,1930s to 2020s
S17-E9,christmas
S17-E9,2d animation
S17-E9,bear trap
S17-E10,1930s to 2020s
S17-E10,paternity revealed
S17-E10,2d animation
S17-E10,tire spikes
S17-E10,child driving car
S17-E11,1930s to 2020s
S17-E11,2d animation
S17-E12,1930s to 2020s
S17-E12,2d animation
S17-E12,musical episode
S17-E12,dodgeball
S17-E13,1930s to 2020s
S17-E13,2d animation
S17-E13,mexican standoff
S17-E14,1930s to 2020s
S17-E14,2d animation
S17-E15,1930s to 2020s
S17-E15,2d animation
S17-E15,reference to woody woodpecker
S17-E15,strauss also sprach zarathustra
S17-E15,part live action
S17-E16,1930s to 2020s
S17-E16,assisted suicide
S17-E16,2d animation
S17-E17,1930s to 2020s
S17-E17,chicago cubs
S17-E17,2d animation
S17-E18,1930s to 2020s
S17-E18,mayflower
S17-E18,2d animation
S17-E18,flagellation
S17-E18,thanksgiving
S17-E18,puritan
S17-E18,pilgrim
S17-E18,corporeal mortification
S17-E19,1930s to 2020s
S17-E19,2d animation
S17-E19,cross dressing
S17-E20,1930s to 2020s
S17-E20,amnesia
S17-E20,2d animation
S17-E21,1930s to 2020s
S17-E21,evolution
S17-E21,creationism
S17-E21,science
S17-E21,religion versus science
S17-E21,scopes trial
S17-E21,men in black
S17-E21,2d animation
S17-E21,school
S17-E21,religion
S17-E21,reference to charles darwin
S17-E22,1930s to 2020s
S17-E22,2d animation
S18-E1,1930s to 2020s
S18-E1,reference to finding nemo
S18-E1,2d animation
S18-E2,1930s to 2020s
S18-E2,2d animation
S18-E2,spoof title
S18-E2,jazz music
S18-E3,1930s to 2020s
S18-E3,allergy
S18-E3,2d animation
S18-E4,halloween episode
S18-E4,reference to arby's
S18-E4,reference to jeffrey tambor
S18-E4,reference to norm crosby
S18-E4,reference to amos and andy
S18-E4,23 skidoo as slang
S18-E4,reference to the great gildersleeve
S18-E4,orson welles character
S18-E4,1930s to 2020s
S18-E4,blob
S18-E4,alien
S18-E4,jewish
S18-E4,invasion
S18-E4,golem
S18-E4,imitating an animal
S18-E4,reference to dr. phil
S18-E4,hungry
S18-E4,halloween
S18-E4,halloween spoof
S18-E4,2d animation
S18-E4,war episode
S18-E4,fictional war
S18-E4,war of the worlds broadcast
S18-E4,torture
S18-E4,terror
S18-E4,teenager
S18-E4,slave
S18-E4,scroll
S18-E4,radio
S18-E4,overweight
S18-E4,meteorite
S18-E4,marriage
S18-E4,fat
S18-E4,doctor
S18-E4,crypt
S18-E4,coffin
S18-E4,broadcast
S18-E5,1930s to 2020s
S18-E5,2d animation
S18-E5,intentionally misspelled title
S18-E6,1930s to 2020s
S18-E6,2d animation
S18-E6,intentionally misspelled title
S18-E7,1930s to 2020s
S18-E7,2d animation
S18-E8,1930s to 2020s
S18-E8,birthday
S18-E8,birthday party
S18-E8,2d animation
S18-E8,hit with a spoon
S18-E8,family relationships
S18-E8,reference to pepsi
S18-E8,reference to spider man
S18-E8,rescue from drowning
S18-E8,jealousy
S18-E8,friendship
S18-E8,father daughter relationship
S18-E8,children
S18-E8,bully
S18-E8,book
S18-E9,christmas episode
S18-E9,1930s to 2020s
S18-E9,christmas
S18-E9,2d animation
S18-E9,unwanted guest
S18-E10,1930s to 2020s
S18-E10,2d animation
S18-E10,hanging from clock
S18-E10,wooden indian
S18-E11,1930s to 2020s
S18-E11,2d animation
S18-E11,road rage
S18-E12,1930s to 2020s
S18-E12,2d animation
S18-E12,fur elise
S18-E12,cause and effect
S18-E12,child driving car
S18-E12,flaming arrow
S18-E12,teenage pregnancy
S18-E12,native american
S18-E13,1930s to 2020s
S18-E13,2d animation
S18-E13,multiple time frames
S18-E13,time travel
S18-E13,mock documentary
S18-E14,1930s to 2020s
S18-E14,2d animation
S22-E17,text messaging
S22-E17,child psychologist
S22-E17,strangulation
S22-E17,child abuse
S22-E17,domineering father
S22-E17,public humiliation
S22-E17,wetting pants
S22-E17,overbearing father
S22-E17,2d animation
S22-E18,1930s to 2020s
S22-E18,magician
S22-E18,magic trick
S22-E18,peach
S22-E18,magic
S22-E18,peach orchard
S22-E18,reference to houdini
S22-E18,escape artist
S22-E18,professional rivalry
S22-E18,rabbit in hat
S22-E18,secret room
S22-E18,magic act
S22-E18,professional jealousy
S22-E18,milk can
S22-E18,mentor protege relationship
S22-E18,2d animation
S22-E19,person in a trunk
S22-E19,1930s to 2020s
S22-E19,truffle
S22-E19,child flying spacecraft
S22-E19,catfight
S22-E19,bigamy
S22-E19,reference to craigslist
S22-E19,hot tub
S22-E19,sham marriage
S22-E19,mistress
S22-E19,department of motor vehicles
S22-E19,dutch auction
S22-E19,suntan
S22-E19,tanning bed
S22-E19,new jersey
S22-E19,italian stereotype
S22-E19,magic mushroom
S22-E19,truffles
S22-E19,plastic surgeon
S22-E19,liposuction
S22-E19,extreme makeover
S22-E19,2d animation
S22-E20,garden shears
S22-E20,hairdresser
S22-E20,1930s to 2020s
S22-E20,gossip
S22-E20,female stalker
S22-E20,unrequited love
S22-E20,love song
S22-E20,reference to lady gaga
S22-E20,theremin
S22-E20,2d animation
S22-E21,1930s to 2020s
S22-E21,key
S22-E21,secret room
S22-E21,blimp
S22-E21,hidden room
S22-E21,school bus accident
S22-E21,wife swapping
S22-E21,key party
S22-E21,wedding cake
S22-E21,bus crash
S22-E21,reference to the hindenburg
S22-E21,mannequin
S22-E21,key to the city
S22-E21,2d animation
S22-E22,1930s to 2020s
S22-E22,zero tolerance
S22-E22,fall from height
S22-E22,black bra
S22-E22,promiscuous past
S22-E22,slut
S22-E22,bra removing
S23-E1,reference to the warriors
S23-E1,1930s to 2020s
S23-E1,flashback
S23-E1,security guard
S23-E1,cia agent
S23-E1,ukrainian
S23-E1,pickled eggs
S23-E1,memory erasure
S23-E1,ex cia agent
S23-E2,1930s to 2020s
S23-E2,rough riders
S23-E2,fundraiser
S23-E2,field trip
S23-E2,reference to theodore roosevelt
S23-E3,halloween episode
S23-E3,reference to wile e. coyote
S23-E3,reference to the road runner
S23-E3,1930s to 2020s
S23-E3,halloween
S23-E3,vigilante
S23-E3,spider bite
S23-E3,avatar
S23-E3,reference to christmas
S23-E3,alien
S23-E3,flatulence
S23-E3,doctor manhattan costume
S23-E3,halloween candy
S23-E3,witch costume
S23-E3,alien costume
S23-E3,saxophone costume
S23-E3,astronaut costume
S23-E3,halloween costume
S23-E3,halloween spoof
S23-E3,wrath of god
S23-E3,weird pregnancy
S23-E3,alien planet
S23-E3,first sexual experience
S23-E3,sex with alien
S23-E3,toxic waste dumping
S23-E3,decapitation
S23-E3,reference to spider man
S23-E3,black widow spider
S23-E3,catatonic state
S23-E4,seal the animal
S23-E4,1930s to 2020s
S23-E4,science fair
S23-E4,returning character killed off
S23-E4,female boss
S23-E4,killer robot
S23-E4,robot
S23-E5,1930s to 2020s
S23-E5,restaurant
S23-E5,dream
S23-E5,foodie
S23-E5,blog
S23-E5,amusement park
S23-E5,food science
S23-E5,drug raid
S23-E5,hipster
S23-E5,wrong address
S23-E5,celebrity chef
S23-E5,workshop
S23-E5,exotic food
S23-E5,ethiopian restaurant
S23-E5,car breakdown
S23-E5,christian convention
S23-E5,fire extinguisher
S23-E5,vip pass
S23-E5,video game convention
S23-E5,fancy restaurant
S23-E5,meth lab
S23-E5,crack pipe
S23-E6,1930s to 2020s
S23-E6,fantasy novel
S23-E6,triple cross
S23-E6,double cross
S23-E6,green blood
S23-E6,ogre
S23-E6,literary fraud
S23-E6,allosaurus
S23-E6,tyrannosaurus rex
S23-E6,pterodactyl
S23-E6,flash drive
S23-E7,1930s to 2020s
S23-E7,martini
S23-E7,account executive
S23-E7,wax cylinder
S23-E7,karaoke
S23-E7,shallow
S23-E7,party pooper
S23-E7,fear of clowns
S23-E7,viral marketing
S23-E8,1930s to 2020s
S23-E8,comeback
S23-E8,talent agency
S23-E8,reference to muhammad ali
S23-E8,reference to pee wee herman
S23-E8,asking for forgiveness
S23-E8,beatnik
S23-E8,male makeover
S23-E8,bohemian life
S23-E8,reference to robert downey jr.
S23-E8,reference to the beatles
S23-E8,reference to sarah palin
S23-E8,naive young woman
S23-E8,reference to twitter
S23-E8,self referential
S23-E8,reference to wikipedia
S23-E8,sex with client
S23-E8,shot from a cannon
S23-E8,turtleneck sweater
S23-E8,talent agent
S23-E9,christmas episode
S23-E9,1930s to 2020s
S23-E9,futuristic
S23-E9,younger version of character
S23-E9,birth of baby
S23-E9,baby born
S23-E9,giving birth
S23-E9,childbirth
S23-E9,birth
S23-E9,expectant mother
S23-E9,pregnancy
S23-E9,exploding truck
S23-E9,burqa
S23-E9,unknown father
S23-E9,unwed pregnancy
S23-E9,unwed mother
S23-E9,deadbeat dad
S23-E9,suspended animation
S23-E9,cryogenics
S23-E9,burka
S23-E9,body switching
S23-E9,body outline
S23-E9,hit by a truck
S23-E9,human cloning
S23-E9,reference to dr. seuss
S23-E9,reference to google
S23-E9,reference to facebook
S23-E9,reference to oprah winfrey
S23-E9,reference to youtube
S23-E9,internet addiction
S23-E9,android
S23-E9,woman in labor
S23-E9,talking tree
S23-E9,animate tree
S23-E9,gatling gun
S23-E9,human eats dog food
S23-E9,rebellious daughter
S23-E9,christmas tree
S23-E9,sharia law
S23-E9,reference to benny hill
S23-E9,reference to the beatles
S23-E9,hologram
S23-E9,cyborg
S23-E9,rent
S23-E9,miniaturization
S23-E9,teleportation
S23-E9,2040s
S23-E9,alternate future
S23-E9,christmas
S23-E10,1930s to 2020s
S23-E10,republican
S23-E10,gravy
S23-E10,youtube
S23-E10,grown man cries
S23-E10,declaration of independence
S23-E10,trampoline
S23-E10,reference to john hancock
S23-E10,reference to john adams
S23-E10,reference to andrew jackson
S23-E10,right wing politics
S23-E10,gravy boat
S23-E10,big game hunting
S23-E10,airport security
S23-E10,air marshal
S23-E10,reference to youtube
S23-E10,viral video
S23-E10,air rage
S23-E10,disgruntled customer
S23-E11,1930s to 2020s
S23-E11,social network
S23-E11,reference to facebook
S23-E12,1930s to 2020s
S23-E12,reference to finding nemo
S23-E13,1930s to 2020s
S23-E14,1930s to 2020s
S23-E14,reference to fox tv
S23-E14,abandoned town
S23-E14,town meeting
S23-E14,hit with a log
S23-E14,emergency war drill
S23-E14,commune
S23-E14,bomb shelter
S23-E14,fake news report
S23-E14,off the grid
S23-E14,luddite
S23-E14,living off the land
S23-E14,outcast
S23-E14,rattlesnake
S23-E14,fugitive sex
S23-E14,tar and feathers
S23-E14,run out of town
S23-E14,banishment
S23-E15,1930s to 2020s
S23-E15,graffiti
S23-E15,cooking show
S23-E15,pet rabbit
S23-E15,reference to andy warhol
S23-E15,cut telephone line
S23-E16,1930s to 2020s
S23-E16,kissing
S23-E17,1930s to 2020s
S23-E17,robot
S23-E17,unemployment
S23-E17,layoff
S23-E17,substitute teacher
S23-E17,technology gone amok
S23-E17,killer robot
S23-E17,robot suicide
S23-E17,fishing
S23-E17,destruction of robot
S23-E17,replaced by robot
S23-E17,robot human relationship
S23-E17,drug test
S23-E17,abstaining from alcohol
S23-E17,train wreck
S23-E17,scream
S23-E17,physical exam
S23-E17,swing band
S23-E17,loudspeaker announcement
S23-E17,power outage
S23-E18,1930s to 2020s
S23-E18,kissing
S23-E18,bare breasts
S23-E18,tank top
S23-E18,breast flashing
S23-E19,no cell phone signal
S23-E19,1930s to 2020s
S23-E19,cruise ship
S23-E19,fake news report
S23-E20,1930s to 2020s
S23-E20,imaginary friend
S23-E20,concussion
S23-E20,male makeover
S23-E20,james bond spoof
S23-E21,1930s to 2020s
S23-E22,pacifier
S23-E22,1930s to 2020s
S24-E1,1930s to 2020s
S24-E2,halloween episode
S24-E2,reference to barack obama
S24-E2,reference to james bond
S24-E2,reference to george lucas
S24-E2,reference to richard dreyfuss
S24-E2,reference to indiana jones
S24-E2,reference to elvis presley
S24-E2,1930s to 2020s
S24-E2,demon
S24-E2,black hole
S24-E2,time machine
S24-E2,paranormal phenomena
S24-E2,watching someone sleep
S24-E2,video camera
S24-E2,bedroom
S24-E2,alien
S24-E2,halloween
S24-E2,halloween spoof
S24-E2,disembodied head
S24-E2,particle accelerator
S24-E2,portable hole
S24-E2,mayan temple
S24-E2,mayan pyramid
S24-E2,human sacrifice
S24-E2,deal with the devil
S24-E2,woman leading a man on
S24-E2,pentagram
S24-E2,teenage witch
S24-E2,time paradox
S24-E2,year 1974
S24-E2,beheading
S24-E2,aztec temple
S24-E2,alternate history
S24-E2,time travel
S24-E2,meeting future self
S24-E2,12 21 2012
S24-E3,1930s to 2020s
S24-E3,septuplets
S24-E3,sperm sample
S24-E3,sperm
S24-E3,museum
S24-E3,fertility clinic
S24-E3,presidential election
S24-E3,reference to barack obama
S24-E3,reference to mitt romney
S24-E3,election
S24-E3,artificial insemination
S24-E3,sinkhole
S24-E3,cursive writing
S24-E3,infertility
S24-E3,sperm donor
S24-E3,sperm bank
S24-E4,1930s to 2020s
S24-E4,airport bar
S24-E5,1930s to 2020s
S24-E5,jury duty
S24-E5,reference to justin bieber
S24-E6,1930s to 2020s
S24-E7,1930s to 2020s
S24-E8,1930s to 2020s
S24-E8,ipad
S24-E8,game addiction
S24-E9,1930s to 2020s
S24-E10,1930s to 2020s
S24-E11,pinching cheek
S24-E11,1930s to 2020s
S24-E12,1930s to 2020s
S24-E12,lumberjack
S24-E12,french canadian stereotype
S24-E12,pedophile
S24-E12,redneck stereotype
S24-E13,1930s to 2020s
S24-E13,reference to donald trump
